"contrast","Treatment","estimate","SE","df","t.ratio","p.value","feature","note"
"Pre - Early Post","S",16.2574871899706,5.65407363042198,1477.78100818799,2.87535823773085,0.00614028897530632,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",22.2495526600776,6.88043783500822,1476.94953120612,3.23374081615419,0.00249760406484731,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-4.40921352884933,5.37219732325469,1477.34674213862,-0.820746756594944,0.411922943551581,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",5.99206547010703,5.59585316159998,1476.7845044236,1.07080462926117,0.341318707337724,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-20.6667007188199,3.62078788601836,1477.79153801257,-5.70779105802474,0.0000000828519449771411,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-26.658766188927,5.18659359955662,1473.45635444752,-5.13993735526259,0.000000935000172411387,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",22.7273975535728,7.99905037641978,1477.89580175076,2.84126196036599,0.013665576772899,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",13.6677429005394,10.0121796913233,1437.31248798608,1.365111626231,0.2069179184032,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",38.4476790616644,6.79774056533218,1289.6345139428,5.65594975156066,0.000000114407785915045,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-9.05965465303334,10.1636685532714,1476.41057247453,-0.891376436131156,0.372872495351007,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",15.7202815080916,8.79199472684138,1212.22786806089,1.7880221720446,0.1110331902358,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",24.779936161125,10.8373197238738,1184.56420654915,2.28653733510663,0.044797330216957,"lsf_8_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-48.7215320443892,5.80199840529538,1477.96624799278,-8.397370809327,6.33573266194256e-16,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-39.5420192138576,7.06070683304055,1477.33556850967,-5.60029188987437,0.0000000509581417349229,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-25.1083962688754,5.51290214029452,1477.68147586903,-4.55447886247697,0.00000852465006173904,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",9.17951283053161,5.74245920002228,1477.17421563413,1.59853340020178,0.110138178313403,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",23.6131357755137,3.71556752832433,1477.97512719228,6.35518950887239,0.000000000829897314157016,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",14.4336229449821,5.32261743318941,1473.53675869653,2.71175284080735,0.00812477390034029,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",8.20663761660326,8.20815310462447,1477.45068186489,0.999815367963792,0.317563585097036,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",18.6622639231417,10.2718598589895,1418.01917604686,1.81683396963493,0.138907124275289,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",35.7746475330745,6.97236701533751,1223.07571520252,5.13091858968109,0.00000201027831269252,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",10.4556263065384,10.4290662236017,1474.6338234987,1.00254673643519,0.317563585097036,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",27.5680099164712,9.01685151328522,1127.66325517347,3.05738758987582,0.00685601066380187,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",17.1123836099328,11.1139101486237,1094.80450820028,1.53972664715595,0.18587394144323,"mfcc_11_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-42.3141538194582,3.23717521094814,1476.56966358296,-13.0713202289303,1.00080862575774e-36,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",11.2377422819905,3.93900744008513,1475.62181714687,2.85293756179033,0.00439213275098554,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-33.4772904295143,3.07560989003165,1476.00121542495,-10.8847648520112,2.03026045695902e-26,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",53.5518961014487,3.20359401199145,1475.49292682857,16.7161930946922,8.41511839628763e-57,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",8.83686338994389,2.0729868917953,1476.54771113583,4.26286505955219,0.0000257537610856556,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-44.7150327115048,2.96910077713629,1473.25972164751,-15.0601263035042,2.64083232736768e-47,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",19.5345904563953,4.57999847375802,1477.45205161666,4.26519584413019,0.0000424811039907114,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",39.1124320868104,5.73533619803771,1470.00693399316,6.81955350763785,0.0000000000797793297346908,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",22.9395521515071,3.8962274541331,1423.09546077492,5.88763166975093,0.0000000146395854463863,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",19.5778416304151,5.81977625873996,1477.96168021609,3.36401963924536,0.001181729261575,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",3.40496169511179,5.04055992511402,1393.74767946958,0.675512591001439,0.499462211808462,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-16.1728799353033,6.2138835275418,1382.25966931307,-2.60270084941571,0.0112178393163405,"mfcc_2_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-4.15197703638497,1.25711643977007,1472.30736908907,-3.30277841020388,0.0014704212839014,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-18.4070715874531,1.53063200049612,1476.23616427083,-12.025798220269,2.27534666461591e-31,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-2.45555473024269,1.19496426741548,1474.50198024533,-2.0549189605089,0.0400626892318851,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-14.2550945510681,1.2448185094665,1476.9337507048,-11.451544496376,7.53463867375773e-29,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",1.69642230614228,0.805233126583881,1470.47023585599,2.10674679187527,0.0400626892318851,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",15.9515168572104,1.15410675775233,1474.37290950756,13.8215262583477,3.60414607170847e-40,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-5.77424853547001,1.7780337606382,1456.91442299636,-3.24754718571678,0.00226691385582075,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-1.76815436114724,2.21988850468114,1125.97825483434,-0.796505931454977,0.425905932683203,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",5.86240695902463,1.50266854495029,615.435699495369,3.9013307217518,0.000318620680371424,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",4.00609417432277,2.25841286104268,1427.51917116451,1.77385377289837,0.0915605704347168,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",11.6366554944947,1.94069973360577,483.729304778402,5.99611330541796,0.0000000237470411213708,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",7.63056132017187,2.39044049028278,450.138878665288,3.19211515667944,0.00226691385582075,"mfcc_2_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-15.9076258262143,4.43644657431101,1476.74646266791,-3.58566829550626,0.00041660166786094,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-22.9501157928535,5.39832433145624,1475.78233846477,-4.25134067234943,0.0000338743045806387,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-66.4799773948217,4.21504866927775,1476.17344713531,-15.7720545149039,1.96406232872372e-51,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-7.04248996663916,4.3904562458633,1475.64707068636,-1.60404513159074,0.108918094553667,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-50.5723515686074,2.8409692474892,1476.72829796761,-17.8010908119834,1.35756145480223e-63,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-43.5298616019682,4.06911579450795,1473.2797423785,-10.6976217439474,1.79433408917748e-25,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-64.5423290332021,6.27671095943978,1477.60393093555,-10.2828263799744,1.59145983783584e-23,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-67.7345547082848,7.85969195790625,1467.75043860427,-8.61796557308446,3.46689945663683e-17,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-61.0141173197883,5.33907440903808,1412.34987435701,-11.4278454738339,3.27353606896309e-28,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-3.19222567508276,7.97572524219474,1477.99806366999,-0.400242683661496,0.689035619747693,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",3.52821171341375,6.90700061140275,1378.40376396632,0.510816765759226,0.689035619747693,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",6.72043738849651,8.51469508289612,1365.24060238297,0.789275167585998,0.645132364800148,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-13.7055516453009,4.42631704044212,1476.81978032537,-3.09637821242283,0.00199586195744736,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-44.2954144207218,5.38601583767954,1475.8507285565,-8.22415227798617,8.52769414332227e-16,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-75.1941073507603,4.20543457624102,1476.2462252801,-17.8802228372726,2.12642545769763e-64,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-30.5898627754209,4.38044574608283,1475.71285215655,-6.98327625739356,0.00000000000521604738350684,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-61.4885557054594,2.83448534622993,1476.80333285462,-21.6930229634962,4.99295982757296e-90,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-30.8986929300385,4.05984992794595,1473.28850018303,-7.61079682215531,0.000000000000072542325043479,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-10.0326630013386,6.2623654259619,1477.66241184114,-1.60205646252233,0.131228227776851,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-27.8937927684969,7.84156860453094,1466.68098445955,-3.55717002238297,0.00124659526598055,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",2.16719486396444,5.32662889626649,1407.4018561544,0.406860493976492,0.684172317833151,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-17.8611297671583,7.95747327969378,1477.99951025895,-2.24457301198071,0.0498859758218003,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",12.1998578653031,6.89082368902089,1371.39181987675,1.77044986432334,0.115311528439885,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",30.0609876324613,8.49471186462546,1357.48526953819,3.53878837934979,0.00124659526598055,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.372886689620672,0.0348950514505942,1476.95788343892,-10.6859475518647,6.01944642883809e-25,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-0.284789929572952,0.0424737300759906,1477.98327236138,-6.70508403814379,0.0000000000571261633306271,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.158405628267498,0.0331614438815176,1477.72848758038,-4.77680130073544,0.00000293702023205523,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",0.0880967600477197,0.0345434554756529,1477.99796890987,2.55031695105929,0.010862629860834,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",0.214481061353173,0.0223484233320334,1476.66732806839,9.59714509460468,1.00919650740946e-20,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",0.126384301305454,0.0320216470418212,1473.90250029518,3.94683949705623,0.0000995026526116265,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",0.170910247488528,0.0493615554272161,1471.58687508806,3.4624161659682,0.00110136609265271,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",0.280498420764937,0.0617126912768067,1301.93040029806,4.54523072906976,0.0000179918618146493,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",0.302448065666034,0.0418414649670074,915.129503324152,7.22842916481338,0.00000000000618231225490726,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.109588173276409,0.0627092559809904,1459.57595629903,1.74755977506142,0.096900686502112,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",0.131537818177505,0.0540810668078638,775.919850953746,2.43223416144555,0.0228467276942317,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",0.0219496449010967,0.0666409725755043,734.810939930206,0.329371617081784,0.74196867878554,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",0.191737695299273,0.0280848376807391,1476.77611502496,6.82708931697936,0.0000000000378471136587662,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",0.021935601311369,0.0341850162843537,1477.95997488924,0.641672981194655,0.521185036444771,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.0549621451210566,0.0266899191819215,1477.6381389541,-2.05928480886092,0.0475702166980709,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-0.169802093987904,0.0278022988289444,1477.99963646491,-6.1074839542091,0.00000000258312830740396,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-0.24669984042033,0.017986976242518,1476.43620162366,-13.715470410039,1.31375926852153e-39,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.0768977464324256,0.0257728425638933,1473.93009877075,-2.98367346332826,0.00434242388141882,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",0.0524705430367337,0.0397277121679497,1470.9216813951,1.3207542084204,0.280183164048503,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",0.00286828470761945,0.0496645017110558,1291.95708150013,0.0577532162570946,0.953954134704524,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-0.108459262724393,0.0336697036933851,893.902143692514,-3.22127167236406,0.0039670527924462,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-0.0496022583291143,0.0504698365836814,1458.03829765197,-0.982809965054501,0.39103683409669,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-0.160929805761127,0.0435169774062759,753.75300599269,-3.69809245386418,0.00139796655182899,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-0.111327547432013,0.053622275146192,712.785575798036,-2.07614367589769,0.0764770697004987,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.178993789552735,0.0245715728427271,1477.98550746921,-7.28458819866369,0.00000000000156852628752882,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-0.0307022512829987,0.0299024863657675,1477.41056638612,-1.02674576647067,0.365649916624683,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.17967282047422,0.0233474002298906,1477.74046640084,-7.6956242967126,0.000000000000153548349942163,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",0.148291538269737,0.0243196266283757,1477.25166092059,6.09760752234216,0.00000000205799343103482,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-0.000679030921484303,0.0157355509432826,1477.99179311606,-0.0431526626510766,0.965585668485506,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.148970569191221,0.0225417073597793,1473.55496446204,-6.60866396735439,0.000000000108081091253731,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",0.171989756568505,0.0347615171951687,1477.30342008058,4.9477056942845,0.00000474916437335402,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",0.209708023082231,0.0434993220666686,1413.2513670813,4.82094922676785,0.00000474916437335402,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",0.108612052486253,0.0295249846713428,1207.54568851432,3.67864890347168,0.000489587482734343,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.0377182665137268,0.0441668005993546,1474.14677467202,0.853995897413451,0.393246013160719,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-0.0633777040822514,0.0381815240650556,1108.42168473746,-1.65990503611813,0.116659698570933,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-0.101095970595978,0.047060871795398,1074.56734084683,-2.14819587353807,0.0478818161268396,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.0337825404480009,0.0171333297860474,1477.96639504663,-1.97174401414439,0.0732376176517279,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",0.0238259289497643,0.0208514043511259,1477.71142335237,1.1426534418761,0.30404112637539,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.0380337913783897,0.0162802904619777,1477.94101686272,-2.33618629023953,0.0392292486190741,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",0.0576084693977652,0.0169583705349069,1477.57341968516,3.39705216837813,0.00209774233387804,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-0.00425125093038883,0.0109723163551953,1477.94522629911,-0.38745245696237,0.698477063740848,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.061859720328154,0.0157190567347881,1473.6437865198,-3.93533284928294,0.000521705738680533,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-0.100924268738607,0.0242380312054937,1476.35151733478,-4.16388063382523,0.000198588902374526,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-0.0800410489850276,0.0303237380271624,1388.13605337318,-2.6395508664971,0.0251698725706847,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-0.0344158519143659,0.0205765121894782,1130.73944907179,-1.67257947301508,0.142030116039834,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.020883219753579,0.0307950540211527,1471.34541858563,0.678135512905241,0.497792406283888,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",0.0665084168242407,0.026606035863933,1015.79370021002,2.49974919842903,0.0251698725706847,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",0.0456251970706617,0.0327914355282002,978.06937624318,1.39137541055269,0.197313598054894,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.00811541062944291,0.00464133187668608,1456.13918378857,-1.7485090153125,0.0967039750580342,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-0.01092433422611,0.00565589056745085,1463.86174670299,-1.93149674588448,0.0804217298369339,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.0288639145330004,0.00441479708289942,1457.62370899287,-6.53799347761731,0.000000000258026829572986,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-0.00280892359666713,0.0045994117667478,1467.97389803448,-0.610713660597797,0.54148370173539,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-0.0207485039035575,0.00297415223231039,1445.19426404713,-6.97627501314536,0.0000000000276012616590705,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.0179395803068903,0.00426542145990181,1475.329909452,-4.20581658237901,0.0000551596419463497,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-0.0281996837030743,0.00656227079823034,1412.6296167356,-4.29724474501707,0.000110861916976836,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-0.019764676506313,0.00816645383455189,814.565625123964,-2.42022754389299,0.0314572400188509,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-0.00585120427846018,0.00550669008767678,310.195770461645,-1.06256284361351,0.311526237483512,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.00843500719676124,0.00833163375679872,1338.96212580705,1.01240734326304,0.311526237483512,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",0.0223484794246141,0.00709829498965104,225.876403745037,3.1484292294413,0.00558888574008576,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",0.0139134722278528,0.00873455905241439,208.126825231849,1.59292210910257,0.169042856835467,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.0284588188402235,0.00680559226241425,1477.95150415481,-4.18168143827762,0.0000429689527382821,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-0.034334377034119,0.00828198355232804,1477.29048521242,-4.14567075836171,0.0000429689527382821,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.0961006014520045,0.00646646552913822,1477.6448559554,-14.8613799948319,3.45764527264537e-46,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-0.00587555819389551,0.00673572234515633,1477.12800248283,-0.872298157913329,0.383187506983106,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-0.067641782611781,0.00435825531516333,1477.96146415826,-15.5203809139956,1.15540581683258e-49,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.0617662244178855,0.00624324004422139,1473.52631484295,-9.89329642627709,4.36021637639807e-22,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-0.02598259335766,0.00962797511766908,1477.52756548507,-2.69865605593197,0.00844958562181977,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-0.0460562077187582,0.0120489707697779,1420.69080204354,-3.82241841222486,0.000275721949473371,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-0.0863548885881893,0.00817889836686471,1231.92575172507,-10.5582542678413,3.14701157277286e-24,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-0.0200736143610983,0.0122330996889552,1474.89937935468,-1.64092624694476,0.101025939849806,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-0.0603722952305293,0.0105773244109877,1138.70890077643,-5.70770951941443,0.0000000437830604416023,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-0.040298680869431,0.0130373935802665,1106.45231055265,-3.09100746413205,0.00306697024217069,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.00146366278166224,0.00295532271638713,1393.35467763108,-0.495263266358796,0.693377252103051,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",0.0030830118414187,0.00361566399191853,1335.92116966206,0.852682065675798,0.693377252103051,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",0.00200715705545666,0.00281932970805452,1320.76018017391,0.71192704057366,0.693377252103051,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",0.00454667462308093,0.00293886230691139,1377.24865680626,1.54708664383099,0.366216281933827,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",0.0034708198371189,0.00189697226174895,1287.58252445276,1.82966293556602,0.366216281933827,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.00107585478596204,0.00272815085990061,1477.87347488999,-0.39435311359623,0.693377252103051,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-0.0188081195167972,0.00416956546564808,1258.78473925876,-4.51081046016718,0.0000211822641461465,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-0.00590342241260538,0.00510978588914157,382.407933411512,-1.1553169820971,0.298418406472775,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-0.0188562229724011,0.00337646477811249,87.4149080235291,-5.5846052636575,0.00000156232394680222,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.0129046971041918,0.0052823741014921,1066.69557218399,2.44297296182538,0.0261680626920776,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-0.0000481034556039435,0.00431175064118698,58.6545242148971,-0.0111563630661863,0.991136554921161,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-0.0129528005597958,0.00528366806145946,54.7771500932999,-2.45147886073258,0.0261680626920776,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.00589013695602372,0.00221304329193024,1470.36059944349,-2.66155523369191,0.0117941694393449,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-0.00611725465983019,0.00269483800877745,1475.14750361601,-2.26998975074029,0.0280223454467883,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.0170726726292665,0.00210381280586778,1472.84550671988,-8.11511013795942,6.08295142937598e-15,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-0.000227117703806466,0.00219161340553495,1476.16850853921,-0.103630368035201,0.917476763910759,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-0.0111825356732427,0.00141761532626365,1467.71775104596,-7.88827227391514,0.0000000000000178211803740328,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.0109554179694363,0.00203199265110789,1474.51522722726,-5.39146534977041,0.000000162558035468656,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-0.0124746138785562,0.00312992900939351,1451.30858390971,-3.98559003770293,0.000211969331548233,"pncc_9_std","BH-adjusted; exploratory post-hoc"
