"contrast","Stage","estimate","SE","df","t.ratio","p.value","feature","note"
"S - U","Pre",16.9942723601148,17.060163172185,5.78493021944534,0.996137738460928,0.359007331660912,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",-31.640430846873,17.143094850064,5.88700868323398,-1.84566620692499,0.115416664668813,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-27.7901665553166,18.0142027940156,7.14650984598367,-1.54268089868227,0.165943431450113,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",22.4601324351481,16.7372049360692,5.32713662456674,1.34192850723515,0.233978055717615,"mfcc_6_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-34.6661003941787,16.7846723514476,5.80992473022098,-2.06534269292358,0.0859613828982981,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",-30.9932117502164,16.8685438124859,5.91496386151601,-1.83733771537977,0.116510275607764,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-18.2644787419538,17.7491355031745,7.21663292425965,-1.02903483601706,0.336712704392221,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",42.695201820546,16.4577201738479,5.33624475720455,2.59423549371016,0.0456796905935039,"mfcc_7_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-0.325968981433423,0.081797547981915,7.62855709476906,-3.98507032882566,0.00444099564007891,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",0.217827955675777,0.0828322922920474,7.89468051687397,2.62974680101531,0.0305338261290362,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",0.239319368904466,0.0935208395224987,12.387055618196,2.55899508736651,0.0245321394611352,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.134884712500109,0.0774577596998367,5.81727766768558,1.74139702752588,0.133807692137571,"plpcc_10_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-0.085927005865172,0.0650834427467061,7.71351329382566,-1.32025907417937,0.224577449245886,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",-0.225194158127712,0.0659244991558325,7.98442636466363,-3.41594037135416,0.00916935694967895,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
